epoch,lr,train_mse,val_mse,val_r2,epoch_time_s
32,0.0005,0.016928560939149476,0.015875764191150665,0.8283440470695496,74.20678114891052
33,0.0005,0.014057397565944969,0.01684221439063549,0.8156213164329529,85.17157697677612
34,0.0005,0.014781548193722321,0.017200028523802757,0.8158285021781921,85.26761484146118
35,0.0005,0.013185542255985994,0.013851218856871128,0.8480024933815002,91.72742867469788
36,0.0005,0.013136722397670816,0.01954612508416176,0.7880049347877502,85.18397378921509
37,0.0005,0.013003421261610084,0.017751920968294144,0.8074896335601807,86.03628492355347
38,0.0005,0.012320672101642362,0.012247689068317413,0.8659515380859375,91.71836018562317
39,0.0005,0.01241431494628019,0.013733859173953533,0.8512773513793945,169.45770907402039
40,0.0005,0.01227112966520128,0.016415445134043694,0.8238269686698914,346.8018751144409
41,0.0005,0.01206551364176655,0.02037649415433407,0.7807294726371765,320.0064630508423
42,0.0005,0.011006141194199548,0.02162911742925644,0.7671610713005066,44.998783826828
43,0.0005,0.010664572412608373,0.01908438466489315,0.7937743067741394,43.98006200790405
44,0.00025,0.01152691859473933,0.014056508429348469,0.8465215563774109,43.813096046447754
45,0.00025,0.010886239283293436,0.011653939262032509,0.8715874552726746,44.0582971572876
46,0.00025,0.01018118050264482,0.011755247600376606,0.8711277842521667,44.247857093811035
47,0.00025,0.010404354955994866,0.011440514586865902,0.8742372989654541,44.67095398902893
48,0.00025,0.00983739357942076,0.012095524929463863,0.8672471046447754,44.450013875961304
49,0.00025,0.010038591235579543,0.01175390649586916,0.8709535002708435,44.743748903274536
50,0.00025,0.00974861030802007,0.01132603082805872,0.8753397464752197,45.36683487892151
51,0.00025,0.009463206171421072,0.01130134891718626,0.8757576942443848,49.975565671920776
52,0.00025,0.009791325065762942,0.01075996644794941,0.8814776539802551,54.26253390312195
53,0.00025,0.009361118654323554,0.01126922108232975,0.8766462206840515,50.18987703323364
54,0.00025,0.009268900852149991,0.011056515388190746,0.878563642501831,45.74803614616394
55,0.00025,0.009379332549993572,0.011843312531709671,0.8679828643798828,49.246476888656616
56,0.00025,0.009187177909386791,0.013206034898757935,0.8529756665229797,50.93836212158203
57,0.00025,0.008985873168121227,0.01459888182580471,0.8399344086647034,60.14676880836487
58,0.000125,0.009271646313875864,0.011840470135211945,0.8692655563354492,52.805697202682495
59,0.000125,0.009286121412753368,0.010484239086508751,0.8836658596992493,47.587504863739014
60,0.000125,0.008580364719354493,0.009941947646439075,0.8898582458496094,51.73810791969299
61,0.000125,0.008740872391816198,0.009561569429934025,0.8944178223609924,51.528963804244995
62,0.000125,0.008511926401962541,0.009842397645115852,0.8918659090995789,49.612754106521606
63,0.000125,0.008405001410846885,0.010203968733549118,0.8881993293762207,48.805397033691406
64,0.000125,0.008677832890382256,0.00982312485575676,0.891747772693634,46.34510517120361
65,0.000125,0.008032885765437512,0.010105665773153305,0.8883788585662842,45.77673006057739
66,0.000125,0.008035289414016959,0.010028958320617676,0.8891162872314453,44.83699822425842
67,6.25e-05,0.007940633688894276,0.009901375509798527,0.8907604217529297,44.6002779006958
68,6.25e-05,0.008091848531265312,0.009797335602343082,0.8918178677558899,44.52936506271362
69,6.25e-05,0.00801634828129144,0.009580826386809349,0.8940718173980713,45.56699275970459
70,6.25e-05,0.008313481889010266,0.009609059430658817,0.8937926292419434,44.90996193885803
71,6.25e-05,0.008030818450955017,0.00956859439611435,0.894280731678009,47.762104988098145
72,6.25e-05,0.007942660244499916,0.00938399974256754,0.8962194323539734,45.67274212837219
73,6.25e-05,0.007673739599277131,0.009656828828155994,0.8931319117546082,45.26893377304077
74,6.25e-05,0.008103672374861553,0.00957478303462267,0.8939900994300842,45.42779898643494
75,6.25e-05,0.008264000615596179,0.009351924061775208,0.8964179158210754,45.4990770816803
76,6.25e-05,0.007964330943143782,0.00923982635140419,0.8977144360542297,46.35725116729736
77,6.25e-05,0.008055479157635723,0.00941256433725357,0.8957199454307556,46.004441022872925
78,6.25e-05,0.007715043475910107,0.009623877704143524,0.8933359980583191,45.97674894332886
79,6.25e-05,0.007607688121868307,0.009528856724500656,0.8944775462150574,45.943050146102905
80,6.25e-05,0.007701390249126438,0.00942780077457428,0.8956727981567383,45.98544979095459
