400,410,420,430,440,450,460,470,480,490,500,510,520,530,540,550,560,570,580,590,600,610,620,630,640,650,660,670,680,690,700,710,720,730,740,750,760,770,780,790,800,810,820,830,840,850,860,870,880,890,900,910,920,930,940,950,960,970,980,990,1000,1010,1020,1030,1040,1050,1060,1070,1080,1090,1100,1110,1120,1130,1140,1150,1160,1170,1180,1190,1200,1210,1220,1230,1240,1250,1260,1270,1280,1290,1300,1310,1320,1330,1340,1350,1360,1370,1380,1390,1400,1410,1420,1430,1440,1450,1460,1470,1480,1490,1500,1510,1520,1530,1540,1550,1560,1570,1580,1590,1600,1610,1620,1630,1640,1650,1660,1670,1680,1690,1700,1710,1720,1730,1740,1750,1760,1770,1780,1790,1800,1810,1820,1830,1840,1850,1860,1870,1880,1890,1900,1910,1920,1930,1940,1950,1960,1970,1980,1990,2000,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100,2110,2120,2130,2140,2150,2160,2170,2180,2190,2200,2210,2220,2230,2240,2250,2260,2270,2280,2290,2300,2310,2320,2330,2340,2350,2360,2370,2380,2390,2400,2410,2420,2430,2440,2450,2460,2470,2480,2490
0.05152185,0.05266424,0.05475128,0.05727549,0.06011152,0.06234284,0.06428923,0.06568599,0.06670321,0.06826084,0.07009904,0.07326736,0.07968862,0.08887342,0.09521028,0.09934308,0.10049555,0.09810533,0.09409848,0.09314989,0.09359852,0.09224793,0.09033823,0.09050591,0.08995502,0.08755357,0.08573741,0.08344457,0.08401278,0.09340668,0.12316365,0.16290715,0.20644106,0.24652788,0.27463439,0.28993991,0.29548261,0.30394152,0.30909607,0.31336901,0.31797314,0.32235214,0.32567415,0.32995754,0.33476692,0.33899125,0.34287977,0.34681430,0.35052505,0.35422736,0.35557097,0.35920233,0.36291397,0.36603418,0.36170691,0.36278224,0.35941404,0.36035863,0.36264509,0.36857238,0.37308499,0.38636762,0.39281434,0.39985138,0.40636334,0.41199011,0.41720435,0.42094597,0.42528442,0.42734039,0.42702642,0.42690098,0.42568228,0.41951352,0.40480253,0.38447383,0.37532458,0.37109992,0.36872521,0.36700547,0.36852953,0.37318218,0.38042355,0.38957813,0.39627287,0.40277782,0.40777853,0.41117775,0.41453651,0.41461188,0.41049251,0.40291435,0.39153031,0.37537822,0.35937285,0.34931928,0.36678091,0.33283791,0.39137501,0.27027908,0.20475313,0.18148100,0.16580093,0.15928513,0.15435295,0.15419416,0.15343280,0.15583228,0.16056728,0.16670783,0.17228211,0.17976156,0.18714461,0.19443896,0.20224620,0.20958701,0.21671741,0.22324249,0.23028006,0.23689391,0.24334280,0.24971011,0.25485650,0.25934181,0.26329941,0.26687950,0.26687333,0.26452246,0.26047155,0.25382459,0.24799770,0.24282385,0.23789860,0.23510985,0.23610148,0.23407130,0.22992961,0.22894622,0.22924300,0.22858229,0.21336351,0.20939437,0.23413233,0.03286494,0.36322722,0.03286494,0.03286494,0.03286494,0.55183917,0.25679514,0.03286494,0.20373660,0.13003409,0.08520373,0.09029800,0.09171888,0.09549852,0.09870683,0.10148983,0.10446680,0.10480040,0.10791653,0.11170676,0.11285083,0.11317623,0.11349995,0.11427966,0.11551282,0.11766353,0.11962438,0.12112875,0.12365764,0.12558094,0.12769254,0.12841848,0.13115868,0.13204180,0.13417773,0.13610888,0.13820203,0.13922757,0.13984752,0.13774003,0.13378902,0.12824412,0.12366793,0.11788453,0.11285158,0.11097928,0.10766065,0.10419007,0.10391285,0.10244710,0.10362472,0.09958873,0.09673926,0.09884159,0.09972658,0.09669968,0.09248451,0.08983443,0.08497136,0.08620978,0.07867049,0.08534918,0.07506682,0.08872979,0.14971595,0.68029529,0.36904141
0.08853022,0.09092096,0.09336322,0.09599814,0.09870587,0.10122169,0.10345446,0.10557169,0.10771245,0.11006202,0.11268682,0.11551975,0.11848599,0.12149926,0.12449620,0.12754366,0.13060351,0.13359240,0.13637699,0.13904321,0.14147335,0.14429919,0.14607234,0.14881867,0.15153639,0.15399766,0.15632170,0.15854411,0.16177426,0.16693081,0.17231415,0.17690511,0.18104674,0.18483625,0.18846458,0.19208953,0.19623266,0.19931528,0.20258993,0.20601237,0.20935197,0.21277329,0.21612182,0.21933761,0.22251207,0.22560243,0.22877833,0.23185268,0.23490529,0.23802933,0.24112894,0.24415614,0.24707638,0.24997805,0.25275433,0.25551987,0.25800526,0.26036870,0.26276931,0.26538348,0.26952764,0.27382413,0.27656186,0.27920899,0.28151882,0.28392336,0.28598508,0.28844094,0.29069152,0.29238722,0.29478234,0.29754639,0.30043006,0.30279157,0.30439642,0.30577412,0.30640566,0.30725849,0.30787051,0.30940881,0.31080744,0.31272361,0.31436816,0.31595674,0.31773168,0.31982416,0.32166949,0.32316184,0.32430172,0.32546169,0.32648379,0.32740352,0.32855591,0.32964864,0.32989231,0.32592046,0.31347367,0.30838659,0.31893510,0.31992415,0.31996113,0.31514862,0.30735618,0.30589032,0.30469641,0.30347154,0.30346283,0.30553558,0.30772781,0.31024787,0.31256697,0.31563812,0.31851345,0.32107508,0.32329923,0.32572860,0.32780066,0.32995564,0.33176857,0.33363715,0.33636379,0.33869368,0.34048221,0.34201470,0.34335905,0.34457085,0.34496284,0.34559363,0.34599653,0.34606907,0.34612766,0.34558827,0.34535378,0.34485441,0.34493855,0.34506780,0.34461063,0.34451720,0.34531075,0.34635338,0.34789002,0.34104687,0.33991578,0.24233057,0.14418332,0.09393331,0.32264304,0.31833458,0.41803330,0.27945542,0.18620732,0.18929951,0.25402740,0.25224936,0.25062388,0.26275587,0.27808309,0.28258419,0.28577676,0.29393944,0.30299252,0.30942887,0.31314680,0.31076902,0.31020162,0.31269234,0.31345269,0.31393734,0.31323874,0.31439474,0.31670779,0.32171291,0.32360515,0.32450730,0.32960045,0.33005789,0.33054140,0.32821241,0.32388890,0.32713029,0.32415205,0.32545897,0.32569042,0.32623142,0.31871438,0.31486481,0.31546235,0.31609833,0.31236812,0.31056470,0.31165901,0.30033875,0.30357581,0.30522677,0.30669841,0.30456010,0.29068911,0.30291110,0.30640417,0.30565244,0.29789317,0.30650866,0.32923186,0.31015846,0.33126673,0.23917368,0.27618781,0.20164554,0.12394641,0.10843026
0.05417676,0.05473606,0.05498496,0.05605786,0.05794420,0.05958121,0.06066030,0.06123295,0.06143520,0.06171930,0.06242317,0.06418250,0.06830051,0.07439450,0.07862960,0.08087055,0.08096135,0.07836952,0.07507960,0.07383350,0.07364777,0.07274085,0.07116967,0.07093818,0.07069753,0.06936622,0.06788730,0.06620932,0.06653527,0.07172517,0.08970559,0.11973640,0.15913299,0.20834312,0.25181052,0.27718210,0.28613216,0.29500097,0.29865298,0.30095756,0.30368400,0.30597439,0.30585918,0.30834541,0.31268087,0.31519920,0.31730464,0.31939232,0.32081863,0.32167503,0.31618658,0.31739974,0.31894255,0.31420702,0.30197325,0.29899225,0.29436389,0.29633901,0.29678071,0.30161056,0.30535105,0.31393540,0.31979179,0.32567760,0.33124411,0.33619347,0.34057033,0.34307799,0.34492776,0.34530303,0.34272289,0.33555681,0.31843147,0.30904391,0.29733387,0.27876049,0.27306250,0.27115402,0.26837727,0.26663959,0.26639238,0.26910654,0.27552119,0.28222361,0.28844675,0.29324007,0.29659495,0.29911199,0.29981869,0.29793555,0.29227513,0.28270176,0.26883692,0.25027144,0.23205894,0.20544575,0.15635116,0.13772985,0.13284016,0.11186156,0.10067593,0.09091216,0.08792302,0.08670308,0.08598708,0.08693794,0.08851478,0.08864414,0.09199674,0.09669130,0.10141595,0.10604974,0.11053104,0.11483675,0.11904133,0.12292022,0.12658356,0.13030365,0.13364518,0.13722135,0.14078145,0.14420009,0.14736196,0.14971249,0.15151285,0.15260626,0.15207493,0.15181810,0.15175775,0.15042643,0.14780380,0.14476615,0.14151713,0.13895074,0.13811918,0.13632090,0.13414793,0.13224170,0.13047531,0.12914403,0.12539805,0.12042063,0.11238471,0.09778888,0.10153264,0.08358160,0.08743639,0.08236769,0.07475171,0.06911967,0.07034605,0.06508729,0.06394175,0.06592549,0.06785145,0.07239281,0.07630392,0.07774930,0.07907069,0.08023596,0.08185661,0.08386590,0.08446375,0.08456320,0.08516379,0.08453189,0.08491220,0.08537927,0.08554263,0.08595017,0.08672186,0.08792223,0.08752720,0.08866130,0.08937445,0.08957794,0.09127499,0.09207405,0.09333652,0.09475983,0.09554614,0.09722396,0.09732322,0.09656946,0.09373587,0.09157675,0.08745952,0.08461808,0.08521476,0.08229697,0.08025665,0.07828366,0.07898399,0.07899272,0.07728013,0.07500324,0.07551489,0.07304706,0.07052343,0.06962161,0.06736981,0.06459020,0.06468712,0.06147602,0.06451514,0.06178062,0.06569131,0.06740213,0.09697483,0.16327967
0.08336467,0.08612698,0.08916111,0.09256904,0.09609757,0.09921165,0.10195918,0.10457695,0.10734551,0.11048582,0.11386283,0.11726654,0.12067862,0.12415681,0.12764855,0.13117379,0.13473238,0.13815984,0.14137746,0.14462000,0.14787552,0.15130983,0.15489680,0.15864868,0.16255130,0.16655986,0.17066561,0.17482620,0.17929696,0.18438108,0.18989494,0.19538717,0.20096031,0.20634818,0.21141350,0.21637139,0.22146253,0.22601850,0.23056310,0.23513357,0.23964472,0.24413526,0.24864955,0.25282133,0.25680172,0.26075915,0.26459959,0.26843038,0.27242410,0.27645731,0.28049406,0.28425121,0.28767946,0.29116064,0.29408523,0.29761994,0.30050388,0.30345821,0.30612457,0.30904007,0.31100392,0.31287798,0.31616184,0.31934243,0.32290643,0.32605910,0.32894617,0.33208081,0.33548751,0.33867246,0.34213588,0.34542981,0.34963629,0.35298842,0.35505015,0.35721937,0.35904419,0.36094841,0.36312202,0.36521253,0.36752859,0.37023070,0.37307215,0.37622771,0.37974775,0.38325679,0.38658994,0.38979614,0.39279979,0.39587384,0.39894888,0.40179425,0.40434071,0.40631270,0.40722483,0.40783209,0.41650623,0.43375024,0.42889696,0.41280353,0.39555740,0.38521990,0.37515101,0.36801136,0.36458594,0.36356992,0.36388490,0.36482298,0.36639702,0.36876714,0.37165573,0.37551934,0.37979048,0.38342190,0.38643959,0.38908488,0.39170954,0.39409325,0.39675695,0.40019545,0.40469140,0.40978655,0.41430968,0.41781062,0.42001238,0.42089579,0.41983908,0.41785488,0.41651893,0.41573933,0.41515863,0.41477549,0.41333139,0.41369754,0.41551581,0.41622320,0.41606426,0.41640922,0.41736540,0.41896901,0.42114055,0.42591336,0.43280798,0.58926332,0.76288950,0.59273362,0.89103526,0.56675541,0.62035424,0.58622366,0.56366497,0.75942636,0.42540148,0.36157635,0.35260180,0.34743673,0.35405532,0.36059928,0.36559477,0.37048998,0.37325248,0.37504637,0.36829665,0.36065441,0.35166544,0.34174514,0.33331439,0.32654822,0.32248047,0.31979728,0.31872183,0.31926683,0.32171518,0.32348320,0.32617566,0.32791287,0.33026618,0.33288178,0.33537143,0.33778852,0.34012228,0.34073263,0.34246892,0.34011024,0.33203495,0.32215515,0.31178567,0.30593160,0.30268937,0.30215907,0.30351180,0.30015358,0.29547003,0.29131269,0.29069483,0.29053709,0.29126650,0.29446730,0.29610491,0.30124655,0.30054379,0.29531038,0.28979078,0.29129639,0.29522532,0.27695417,0.28322756,0.27599686,0.24144793,0.14696278
0.08698100,0.09025756,0.09383986,0.09802651,0.10223308,0.10574898,0.10843714,0.11097228,0.11384103,0.11736957,0.12132673,0.12534504,0.12928686,0.13320524,0.13717024,0.14119065,0.14525832,0.14918096,0.15279543,0.15628356,0.15961038,0.16298172,0.16649020,0.17010073,0.17384945,0.17769597,0.18174140,0.18590322,0.19028358,0.19488345,0.19960132,0.20436619,0.20891596,0.21364023,0.21843629,0.22293550,0.22720253,0.23156650,0.23571245,0.23965493,0.24355157,0.24719135,0.25070125,0.25440350,0.25800985,0.26135874,0.26459187,0.26777980,0.27100095,0.27394828,0.27665356,0.27938628,0.28211531,0.28332803,0.28505641,0.28792131,0.29140428,0.29486805,0.29773965,0.30017313,0.30361116,0.30694252,0.30915239,0.31153023,0.31426615,0.31665155,0.31944215,0.32170767,0.32405338,0.32611984,0.32791594,0.32923412,0.32976952,0.33160016,0.33431220,0.33669710,0.33988699,0.34241983,0.34449184,0.34642300,0.34830007,0.35033286,0.35254335,0.35471115,0.35697970,0.35902318,0.36093533,0.36283171,0.36476362,0.36660436,0.36798984,0.36896649,0.36959985,0.36964804,0.36920860,0.36617985,0.35832456,0.34235802,0.33547145,0.34515598,0.35017368,0.34619865,0.34807849,0.34881184,0.34899649,0.35157329,0.35346103,0.35457903,0.35739446,0.36127478,0.36472082,0.36779216,0.37068704,0.37320390,0.37537026,0.37719825,0.37881696,0.38046074,0.38213164,0.38416913,0.38627407,0.38835829,0.39041162,0.39193532,0.39296994,0.39343700,0.39328298,0.39275408,0.39238110,0.39225361,0.39221290,0.39215094,0.39165145,0.39145976,0.39212155,0.39253041,0.39226162,0.39190221,0.39141554,0.39040139,0.38808522,0.38451332,0.37055919,0.29391700,0.05589813,0.08384625,0.11527575,0.04959341,0.15857352,0.27733868,0.36992827,0.14865443,0.26880866,0.29594672,0.31477016,0.32357275,0.33392534,0.34367919,0.34967107,0.35395911,0.35533237,0.35771355,0.35943550,0.35852411,0.35548607,0.35147062,0.34874147,0.34722993,0.34707192,0.34601769,0.34655005,0.34721550,0.34865925,0.35020608,0.35068360,0.35010216,0.34886512,0.34878618,0.34941548,0.34849241,0.34790173,0.34775305,0.35058036,0.35109824,0.34826863,0.34211275,0.33591828,0.33193177,0.32904449,0.32903597,0.32927588,0.32613194,0.32288238,0.31852916,0.31715989,0.31611839,0.31767085,0.31564394,0.31145456,0.30934024,0.31148478,0.30847046,0.30654633,0.29673156,0.28372058,0.27034420,0.26584813,0.24539378,0.15539005,0.11472205
0.06637438,0.06893176,0.07174098,0.07495975,0.07834598,0.08116321,0.08324500,0.08517688,0.08748445,0.09047139,0.09402538,0.09795126,0.10228977,0.10688154,0.11126389,0.11549141,0.11943995,0.12294962,0.12609427,0.12926076,0.13209425,0.13473761,0.13733856,0.14030188,0.14335519,0.14628914,0.14927477,0.15246949,0.15645936,0.16204821,0.16894007,0.17587255,0.18318646,0.18936524,0.19422314,0.19887531,0.20336612,0.20744254,0.21124965,0.21523954,0.21899465,0.22305015,0.22700207,0.23007216,0.23289488,0.23598219,0.23909056,0.24220715,0.24541941,0.24893300,0.25301263,0.25640950,0.25924528,0.26447093,0.26823971,0.27036840,0.27136686,0.27225876,0.27380675,0.27550441,0.28127569,0.28737864,0.29024482,0.29263106,0.29551333,0.29793459,0.29993638,0.30153295,0.30309379,0.30520299,0.30843434,0.31289321,0.32179913,0.32763946,0.32603598,0.32515615,0.32177907,0.31966624,0.31985494,0.32066748,0.32153139,0.32277650,0.32386002,0.32509756,0.32646760,0.32768837,0.32929733,0.33079624,0.33167654,0.33253875,0.33300531,0.33337522,0.33406457,0.33671811,0.33929148,0.34678057,0.33422339,0.31269801,0.30299750,0.27675673,0.30748308,0.30820793,0.29766029,0.29016545,0.28531778,0.28032377,0.27752933,0.28012753,0.28162131,0.28295875,0.28495145,0.28846759,0.29216728,0.29597631,0.29965362,0.30287606,0.30597273,0.30893886,0.31181696,0.31454906,0.31750658,0.32002276,0.32214504,0.32397369,0.32564831,0.32651109,0.32676587,0.32648703,0.32599217,0.32555017,0.32530615,0.32504889,0.32382950,0.32348400,0.32344121,0.32269552,0.32190877,0.32166818,0.31814259,0.31762534,0.31846941,0.33878657,0.36869511,0.22054078,0.36140010,0.27358127,0.13297667,0.03460676,0.16795608,0.23036715,0.03562762,0.11864421,0.36842173,0.30113289,0.20930424,0.20559970,0.20855425,0.20547432,0.21000640,0.21360230,0.21989970,0.23282130,0.23409754,0.23346305,0.23405986,0.23502785,0.23564203,0.23764433,0.23903924,0.24259400,0.24493368,0.24751684,0.24943791,0.25014812,0.25153396,0.25427952,0.25493589,0.25571772,0.25672233,0.25651628,0.25593290,0.25434193,0.25750166,0.26020455,0.25819257,0.25232565,0.24596855,0.24473928,0.24118403,0.23792665,0.23815230,0.23678569,0.23211539,0.22716902,0.23156682,0.22818166,0.22851488,0.22140738,0.21846947,0.20955592,0.19742511,0.19394565,0.20302831,0.19466318,0.19915061,0.14238176,0.15058576,0.28623071,0.24852331,0.14249767
0.07393415,0.07653940,0.07906479,0.08156205,0.08367058,0.08518437,0.08635446,0.08720240,0.08791867,0.08854435,0.08940715,0.09143049,0.09543811,0.10063636,0.10466171,0.10741007,0.10894167,0.10894503,0.10818490,0.10881823,0.10989124,0.11051831,0.11077940,0.11236313,0.11364571,0.11266962,0.11145087,0.10892896,0.10957641,0.11948798,0.14075956,0.16038631,0.17647749,0.18904397,0.19748068,0.20256017,0.20446344,0.20863004,0.21132725,0.21382840,0.21636520,0.21889056,0.22124816,0.22368665,0.22646022,0.22892253,0.23155451,0.23408827,0.23645268,0.23881184,0.23985031,0.24211092,0.24478850,0.24418737,0.24444680,0.24435455,0.24423295,0.24675469,0.24810936,0.25122350,0.25396284,0.25532797,0.25855199,0.26178032,0.26560217,0.26888117,0.27156749,0.27391136,0.27580243,0.27747339,0.27848494,0.27867877,0.27683315,0.27348953,0.26884079,0.25962946,0.25752947,0.25775471,0.25747579,0.25712869,0.25852659,0.26076987,0.26457429,0.26904026,0.27327934,0.27670988,0.27950025,0.28154963,0.28325841,0.28396833,0.28286347,0.27977791,0.27469158,0.26764202,0.26029587,0.25556526,0.27548894,0.30818498,0.29381624,0.24940020,0.15877660,0.15835525,0.15065537,0.14849800,0.14666894,0.14662050,0.14799008,0.14885509,0.15218519,0.15661953,0.16158170,0.16676736,0.17199007,0.17679015,0.18164235,0.18616769,0.19057506,0.19479352,0.19861583,0.20298813,0.20729148,0.21134490,0.21549532,0.21908042,0.22169992,0.22372405,0.22426583,0.22363378,0.22222032,0.21912096,0.21618456,0.21329702,0.21061495,0.20890705,0.20831390,0.20674808,0.20459868,0.20389841,0.20319717,0.20405459,0.19629289,0.19837172,0.17912485,0.96897554,0.57148474,0.03286494,0.40751922,0.03286494,0.54068387,0.03286494,0.96654648,0.66335589,0.17677948,0.09904721,0.10743257,0.10918709,0.11425892,0.11869331,0.12237951,0.12591107,0.12744787,0.12953049,0.13139875,0.13402094,0.13397592,0.13401364,0.13301729,0.13310827,0.13465624,0.13589188,0.13683657,0.13811553,0.14032328,0.14188638,0.14388171,0.14574084,0.14731009,0.14914769,0.15122020,0.15246937,0.15372424,0.15398854,0.15366013,0.15153098,0.14729922,0.14069003,0.13686410,0.13255407,0.12934937,0.12702896,0.12345035,0.12173369,0.12294846,0.12244829,0.11963468,0.11584339,0.11730673,0.11550967,0.11397062,0.11291540,0.10907077,0.10403806,0.10342625,0.10083190,0.09130082,0.08836026,0.07995862,0.09645399,0.25510499,0.03286494
0.11315376,0.11888486,0.12540776,0.13350612,0.14205366,0.14864621,0.15270156,0.15598457,0.16007066,0.16610748,0.17360598,0.18147033,0.18941812,0.19723196,0.20476428,0.21186645,0.21833535,0.22415903,0.22914472,0.23328066,0.23722520,0.24064842,0.24413110,0.24753299,0.25089386,0.25429708,0.25802210,0.26152518,0.26514569,0.26916710,0.27264440,0.27599177,0.27889267,0.28266081,0.28603393,0.28884244,0.29230493,0.29563069,0.29690728,0.29897428,0.30106017,0.30236128,0.30426839,0.30626091,0.30805042,0.30939248,0.31092721,0.31226495,0.31354046,0.31438759,0.31515962,0.31625035,0.31782812,0.31513804,0.31693807,0.31867737,0.32136914,0.32439923,0.32626176,0.32812384,0.32565206,0.32175410,0.32270041,0.32399029,0.32501993,0.32611090,0.32722440,0.32809973,0.32902113,0.32950643,0.32954693,0.32863265,0.32586965,0.32674688,0.32819286,0.33050275,0.33336249,0.33514392,0.33598366,0.33683905,0.33779004,0.33882925,0.33970401,0.34069070,0.34139487,0.34214094,0.34286448,0.34346905,0.34352815,0.34336039,0.34275514,0.34232613,0.34153852,0.34010279,0.33778399,0.33210757,0.33492142,0.32980263,0.34581989,0.33107826,0.31801876,0.31661338,0.31501436,0.31702614,0.31878787,0.32291427,0.32456398,0.32559514,0.32851940,0.33186293,0.33515310,0.33755958,0.33927950,0.34073585,0.34200963,0.34282193,0.34342983,0.34444028,0.34514490,0.34512234,0.34573632,0.34649953,0.34667307,0.34671769,0.34712929,0.34721833,0.34704116,0.34750184,0.34740347,0.34789684,0.34783450,0.34791234,0.34773564,0.34689838,0.34621245,0.34554058,0.34488884,0.34207389,0.33173910,0.33335567,0.32532081,0.34973231,0.34443682,0.16210710,0.09033300,0.18245721,0.13973132,0.22023563,0.12591873,0.36210421,0.54592651,0.32806647,0.35078838,0.19841720,0.27508524,0.28432775,0.29297236,0.29881614,0.30171761,0.30328003,0.31112245,0.32047248,0.31863555,0.31879923,0.32039711,0.32296962,0.32672516,0.32517639,0.32690468,0.32833636,0.32867420,0.33005518,0.33148426,0.33112502,0.33064929,0.32820550,0.32412022,0.31996325,0.31557924,0.31329507,0.31050578,0.30807787,0.31460142,0.31844467,0.32036573,0.32067224,0.32226431,0.32136852,0.31955597,0.31938061,0.31823665,0.31559724,0.31230330,0.30569014,0.30218109,0.30325383,0.30154315,0.30526546,0.29768181,0.29475111,0.28763637,0.27526537,0.28166041,0.29995662,0.31416568,0.32700109,0.28394279,0.24932450,0.22636026,0.51592386
0.04149069,0.04290442,0.04452495,0.04718608,0.04999680,0.05238899,0.05464114,0.05616296,0.05808302,0.05935955,0.06209927,0.06750153,0.07725397,0.08861198,0.09610108,0.10140660,0.10319827,0.10111369,0.09878476,0.09474602,0.09453035,0.09368924,0.09077814,0.09028269,0.08808277,0.08277808,0.07868699,0.07292486,0.07266691,0.08896820,0.12932494,0.17636095,0.22403184,0.26566502,0.29469815,0.31160530,0.31808525,0.32713789,0.33224759,0.33675647,0.34108201,0.34540385,0.34797516,0.35058999,0.35403121,0.35724989,0.36042038,0.36301291,0.36539450,0.36752144,0.36694714,0.36866441,0.36841038,0.37392429,0.35553798,0.35247359,0.34031665,0.33727387,0.33920181,0.34474576,0.35153362,0.35765126,0.36688596,0.37396291,0.38212800,0.38675863,0.39158624,0.39492127,0.39529875,0.39470404,0.39209190,0.38735354,0.38264316,0.36420891,0.33729586,0.30728590,0.29384923,0.28912503,0.28514177,0.28210044,0.28158733,0.28482562,0.29114997,0.29817316,0.30410489,0.30887830,0.31249923,0.31376767,0.31327581,0.30972686,0.30289561,0.29202893,0.27700996,0.26059547,0.24335353,0.23322885,0.23226291,0.20750527,0.35005644,0.29152644,0.12814249,0.09419970,0.08812738,0.08847158,0.08708580,0.08672592,0.08783591,0.08934286,0.09329487,0.09767609,0.10269804,0.10801517,0.11347238,0.11845773,0.12367650,0.12886445,0.13353053,0.13786665,0.14222437,0.14630918,0.15019101,0.15371209,0.15629874,0.15866351,0.16069305,0.16254766,0.16201267,0.16051100,0.15739881,0.15312412,0.14931688,0.14549029,0.14278646,0.14097260,0.14015332,0.13788345,0.13424230,0.13292634,0.13142826,0.13157298,0.13491786,0.15482053,0.19470175,0.59171408,0.03286494,0.03286494,0.03286494,0.03286494,0.74385071,0.79691792,0.71359366,0.45841968,0.34916702,0.11207414,0.07070654,0.06379060,0.06290127,0.06361963,0.06427417,0.06651887,0.07022818,0.07112685,0.07404559,0.07497717,0.07578092,0.07746869,0.07812053,0.07864830,0.08024163,0.08168868,0.08303114,0.08394402,0.08570982,0.08664849,0.08856672,0.08910770,0.09048825,0.09184185,0.09271052,0.09357002,0.09515489,0.09552644,0.09366968,0.09100469,0.08864003,0.08525525,0.08207396,0.07908364,0.07809317,0.07635089,0.07465006,0.07302455,0.07300356,0.07230205,0.07036522,0.06836905,0.06768784,0.07016132,0.06617165,0.06319663,0.06309120,0.07244738,0.06112345,0.06420751,0.06968857,0.07046554,0.08340704,0.12277222,0.27850857,0.03286494
